id,timestamp,datestamp,business_id,order_source,order_status,external_order_id,external_customer_id,product_source,product_id,variant_id,category,vendor,quantity,price,cost,total
997674,1678653474,2023-03-12T15:37:54-05:00,1291,Shopify,placed,5011753140306,6013262266450,Shopify,4571641217106,32183792664658,Coffee,Lattitude Coffees,1,21.5,0,21.5
1344815,1678211593,2023-03-07T11:53:13-06:00,1328,Shopify,placed,4966187761856,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,44.2,0,44.2
1019409,1678183147,2023-03-07T03:59:07-06:00,1291,Shopify,placed,5004403834962,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
997676,1677448068,2023-02-26T15:47:48-06:00,1291,Shopify,placed,4991507955794,6013262266450,Shopify,7036383297618,40278806855762,Coffee,Lattitude Wednesday,2,17,0,34
1019410,1676973345,2023-02-21T03:55:45-06:00,1291,Shopify,placed,4983274471506,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
997677,1676566769,2023-02-16T10:59:29-06:00,1291,Shopify,placed,4976471572562,6013262266450,Shopify,10327600329,1759259623433,Coffee,Lattitude Coffees,2,16.5,0,33
1342596,1676016822,2023-02-10T02:13:42-06:00,1328,Shopify,placed,4931451322560,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,48.5,0,48.5
1351086,1675971056,2023-02-09T13:30:56-06:00,1328,Shopify,placed,4930774761664,2118172704883,Shopify,7350456090816,43159797039296,Insurance,Route,1,0.98,0,0.98
1351085,1675971056,2023-02-09T13:30:56-06:00,1328,Shopify,placed,4930774761664,2118172704883,Shopify,7440486826176,43424929448128,Bundles,Looking Glass Coffee Store,1,60,0,60
1351084,1675971056,2023-02-09T13:30:56-06:00,1328,Shopify,placed,4930774761664,2118172704883,Shopify,4557007454323,31935442616435,Espresso,Looking Glass,1,20.5,0,20.5
997679,1675298887,2023-02-01T18:48:07-06:00,1291,Shopify,placed,4955058765906,6013262266450,Shopify,10327434377,1759255003145,Coffee,Lattitude Coffees,1,19,0,19
997678,1675298887,2023-02-01T18:48:07-06:00,1291,Shopify,placed,4955058765906,6013262266450,Shopify,10327598217,1761193459721,Coffee,Lattitude Coffees,1,18.5,0,18.5
997680,1675269939,2023-02-01T10:45:39-06:00,1291,Shopify,placed,4954337312850,6013262266450,Shopify,6741959540818,39641142919250,Coffee,Lattitude,2,18.5,0,37
1019411,1674553236,2023-01-24T03:40:36-06:00,1291,Shopify,placed,4941045268562,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1351090,1674071112,2023-01-18T13:45:12-06:00,1328,Shopify,placed,4901540528320,2118172704883,Shopify,7350456090816,43159797039296,Insurance,Route,1,0.98,0,0.98
1351089,1674071112,2023-01-18T13:45:12-06:00,1328,Shopify,placed,4901540528320,2118172704883,Shopify,4557007454323,31935442616435,Espresso,Looking Glass,1,20.5,0,20.5
1351088,1674071112,2023-01-18T13:45:12-06:00,1328,Shopify,placed,4901540528320,2118172704883,Shopify,1077700853875,16451284762739,Espresso,Looking Glass,1,20.5,0,20.5
1351087,1674071112,2023-01-18T13:45:12-06:00,1328,Shopify,placed,4901540528320,2118172704883,Shopify,7385343525056,43245433716928,Blends,Looking Glass Coffee Store,1,22,0,22
997681,1674063279,2023-01-18T11:34:39-06:00,1291,Shopify,placed,4932389994578,6013262266450,Shopify,6741959540818,39641142919250,Coffee,Lattitude,2,18.5,0,37
1342597,1673652561,2023-01-13T17:29:21-06:00,1328,Shopify,placed,4895288459456,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,48.5,0,48.5
997684,1673396820,2023-01-10T18:27:00-06:00,1291,Shopify,placed,4920914116690,6013262266450,Shopify,7023619702866,40260514644050,Coffee,Lattitude Wednesday,1,39,0,39
997683,1673396820,2023-01-10T18:27:00-06:00,1291,Shopify,placed,4920914116690,6013262266450,Shopify,6863235219538,39893319680082,Coffee,Lattitude Coffees,1,18,0,18
997682,1673396820,2023-01-10T18:27:00-06:00,1291,Shopify,placed,4920914116690,6013262266450,Shopify,10327434377,1759255003145,Coffee,Lattitude Coffees,1,19,0,19
1019412,1673346565,2023-01-10T04:29:25-06:00,1291,Shopify,placed,4919868620882,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
997686,1673026236,2023-01-06T11:30:36-06:00,1291,Shopify,placed,4913442062418,6013262266450,Shopify,10327599945,1759258968073,Coffee,Lattitude Coffees,1,18.5,0,18.5
997685,1673026236,2023-01-06T11:30:36-06:00,1291,Shopify,placed,4913442062418,6013262266450,Shopify,6741959540818,39641142919250,Coffee,Lattitude,1,18.5,0,18.5
997687,1672306420,2022-12-29T03:33:40-06:00,1291,Shopify,placed,4900174692434,6013262266450,Shopify,10327599945,1759258968073,Coffee,Lattitude Coffees,1,18.5,0,18.5
1019413,1672136663,2022-12-27T04:24:23-06:00,1291,Shopify,placed,4896888684626,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
997688,1671701435,2022-12-22T03:30:35-06:00,1291,Shopify,placed,4889758924882,6013262266450,Shopify,10327599945,1759258968073,Coffee,Lattitude Coffees,1,18.5,0,18.5
1342598,1671437552,2022-12-19T02:12:32-06:00,1328,Shopify,placed,4860176859328,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,48.5,0,48.5
997689,1671135407,2022-12-15T14:16:47-06:00,1291,Shopify,placed,4877735067730,6013262266450,Shopify,10327599945,1759258968073,Coffee,Lattitude Coffees,1,12.95,0,12.95
1019414,1670926875,2022-12-13T04:21:15-06:00,1291,Shopify,placed,4872252850258,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
997692,1670529799,2022-12-08T14:03:19-06:00,1291,Shopify,placed,4861276848210,6013262266450,Shopify,10327599945,1759258968073,Coffee,Lattitude Coffees,1,18.5,0,18.5
997691,1670529799,2022-12-08T14:03:19-06:00,1291,Shopify,placed,4861276848210,6013262266450,Shopify,6741959540818,39641142919250,Coffee,Lattitude,1,18.5,0,18.5
1351094,1669941492,2022-12-01T18:38:12-06:00,1328,Shopify,placed,4830466146496,2118172704883,Shopify,7350456090816,43159797039296,Insurance,Route,1,0.98,0,0.98
1351093,1669941492,2022-12-01T18:38:12-06:00,1328,Shopify,placed,4830466146496,2118172704883,Shopify,7385343525056,43245433716928,Blends,Looking Glass Coffee Store,1,22,0,22
1351092,1669941492,2022-12-01T18:38:12-06:00,1328,Shopify,placed,4830466146496,2118172704883,Shopify,4557007454323,31935442616435,Espresso,Looking Glass,1,20.5,0,20.5
1351091,1669941492,2022-12-01T18:38:12-06:00,1328,Shopify,placed,4830466146496,2118172704883,Shopify,1077700853875,16451284762739,Espresso,Looking Glass,1,20.5,0,20.5
1019415,1669713913,2022-11-29T03:25:13-06:00,1291,Shopify,placed,4836723589202,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1342599,1669018561,2022-11-21T02:16:01-06:00,1328,Shopify,placed,4801912897728,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,48.5,0,48.5
1019416,1668507254,2022-11-15T04:14:14-06:00,1291,Shopify,placed,4784113254482,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1351097,1667427305,2022-11-02T17:15:05-05:00,1328,Shopify,placed,4774180487360,2118172704883,Shopify,1077700853875,16451284762739,Espresso,Looking Glass,1,19,0,19
1351096,1667427305,2022-11-02T17:15:05-05:00,1328,Shopify,placed,4774180487360,2118172704883,Shopify,4557007454323,31935442616435,Espresso,Looking Glass,1,19,0,19
1351095,1667427305,2022-11-02T17:15:05-05:00,1328,Shopify,placed,4774180487360,2118172704883,Shopify,7385343525056,43245433716928,Blends,Looking Glass Coffee Store,1,22,0,22
1019417,1667294166,2022-11-01T04:16:06-05:00,1291,Shopify,placed,4758544121938,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1342600,1666595718,2022-10-24T02:15:18-05:00,1328,Shopify,placed,4760484872384,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,48.5,0,48.5
1019418,1666080947,2022-10-18T03:15:47-05:00,1291,Shopify,placed,4736652017746,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1351100,1665009179,2022-10-05T17:32:59-05:00,1328,Shopify,placed,4736479068352,2118172704883,Shopify,4557007454323,31935442616435,Espresso,Looking Glass,1,19,0,19
1351099,1665009179,2022-10-05T17:32:59-05:00,1328,Shopify,placed,4736479068352,2118172704883,Shopify,1077700853875,16451284762739,Espresso,Looking Glass,1,19,0,19
1351098,1665009179,2022-10-05T17:32:59-05:00,1328,Shopify,placed,4736479068352,2118172704883,Shopify,1204712931443,16451763208307,Blends,Looking Glass,1,19,0,19
1019419,1664874252,2022-10-04T04:04:12-05:00,1291,Shopify,placed,4716112117842,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1342601,1664232962,2022-09-26T17:56:02-05:00,1328,Shopify,placed,4724479131840,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,48.5,0,48.5
1019420,1663664069,2022-09-20T03:54:29-05:00,1291,Shopify,placed,4694424289362,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1351103,1662763474,2022-09-09T17:44:34-05:00,1328,Shopify,placed,4703794397376,2118172704883,Shopify,4557007454323,31935442616435,Espresso,Looking Glass,1,19,0,19
1351102,1662763474,2022-09-09T17:44:34-05:00,1328,Shopify,placed,4703794397376,2118172704883,Shopify,1077700853875,16451284762739,Espresso,Looking Glass,1,19,0,19
1351101,1662763474,2022-09-09T17:44:34-05:00,1328,Shopify,placed,4703794397376,2118172704883,Shopify,3957628862579,29578659135603,Blends,Looking Glass Coffee Store,1,19,0,19
1019421,1662454369,2022-09-06T03:52:49-05:00,1291,Shopify,placed,4673646755922,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1344816,1662016537,2022-09-01T02:15:37-05:00,1328,Shopify,placed,4689781489856,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,47.5,0,47.5
1342602,1660893213,2022-08-19T02:13:33-05:00,1328,Shopify,placed,4672927498432,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,48.5,0,48.5
1019422,1660641388,2022-08-16T04:16:28-05:00,1291,Shopify,placed,4622491844690,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1351106,1659651982,2022-08-04T17:26:22-05:00,1328,Shopify,placed,4655557935296,2118172704883,Shopify,4557007454323,31935442616435,Espresso,Looking Glass,1,19,0,19
1351105,1659651982,2022-08-04T17:26:22-05:00,1328,Shopify,placed,4655557935296,2118172704883,Shopify,1077700853875,16451284762739,Espresso,Looking Glass,1,19,0,19
1351104,1659651982,2022-08-04T17:26:22-05:00,1328,Shopify,placed,4655557935296,2118172704883,Shopify,7268014915776,42798204387520,Blends,Looking Glass Coffee Store,1,22,0,22
1344818,1659597178,2022-08-04T02:12:58-05:00,1328,Shopify,placed,4654710423744,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,47.5,0,47.5
1019423,1659431483,2022-08-02T04:11:23-05:00,1291,Shopify,placed,4603688714322,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1342603,1658474067,2022-07-22T02:14:27-05:00,1328,Shopify,placed,4637045686464,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,48.5,0,48.5
1019424,1658224792,2022-07-19T04:59:52-05:00,1291,Shopify,placed,4584121761874,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1344819,1657178074,2022-07-07T02:14:34-05:00,1328,Shopify,placed,4618483957952,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,47.5,0,47.5
1019425,1657014426,2022-07-05T04:47:06-05:00,1291,Shopify,placed,4564902477906,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1019426,1655805428,2022-06-21T04:57:08-05:00,1291,Shopify,placed,4544707592274,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1351109,1655237474,2022-06-14T15:11:14-05:00,1328,Shopify,placed,4588947800256,2118172704883,Shopify,7268014915776,42798204387520,Blends,Looking Glass Coffee Store,1,22,0,22
1351108,1655237474,2022-06-14T15:11:14-05:00,1328,Shopify,placed,4588947800256,2118172704883,Shopify,1077700853875,16451284762739,Espresso,Looking Glass,1,19,0,19
1351107,1655237474,2022-06-14T15:11:14-05:00,1328,Shopify,placed,4588947800256,2118172704883,Shopify,4557007454323,31935442616435,Espresso,Looking Glass,1,19,0,19
1344820,1654758905,2022-06-09T02:15:05-05:00,1328,Shopify,placed,4581769380032,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,47.5,0,47.5
1019427,1654595640,2022-06-07T04:54:00-05:00,1291,Shopify,placed,4521102803026,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1019428,1653386007,2022-05-24T04:53:27-05:00,1291,Shopify,placed,4479390646354,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1344821,1652339681,2022-05-12T02:14:41-05:00,1328,Shopify,placed,4542775820480,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,47.5,0,47.5
1019429,1652175646,2022-05-10T04:40:46-05:00,1291,Shopify,placed,4437713420370,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1351112,1651108675,2022-04-27T20:17:55-05:00,1328,Shopify,placed,4519466598592,2118172704883,Shopify,4557007454323,31935442616435,Espresso,Looking Glass,1,17.75,0,17.75
1351111,1651108675,2022-04-27T20:17:55-05:00,1328,Shopify,placed,4519466598592,2118172704883,Shopify,1077700853875,16451284762739,Espresso,Looking Glass,1,18,0,18
1351110,1651108675,2022-04-27T20:17:55-05:00,1328,Shopify,placed,4519466598592,2118172704883,Shopify,1204712931443,16451763208307,Blends,Looking Glass,1,18,0,18
1019430,1650965902,2022-04-26T04:38:22-05:00,1291,Shopify,placed,4398110605394,3786194190418,Shopify,4552410890322,32099460972626,Coffee,Lattitude Coffees,2,17.5,0,35
1344822,1649920497,2022-04-14T02:14:57-05:00,1328,Shopify,placed,4488465088704,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,38.68,0,38.68
1342604,1648797769,2022-04-01T02:22:49-05:00,1328,Shopify,placed,4466052759744,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1344823,1647501375,2022-03-17T02:16:15-05:00,1328,Shopify,placed,4439234052288,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,38.68,0,38.68
1342605,1646381702,2022-03-04T02:15:02-06:00,1328,Shopify,placed,4416301367488,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1344824,1645085806,2022-02-17T02:16:46-06:00,1328,Shopify,placed,4365454540992,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,38.68,0,38.68
1342606,1643962660,2022-02-04T02:17:40-06:00,1328,Shopify,placed,4318479548608,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1344825,1642670158,2022-01-20T03:15:58-06:00,1328,Shopify,placed,4258260582592,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,38.68,0,38.68
1342607,1641607017,2022-01-07T19:56:57-06:00,1328,Shopify,placed,4243584516288,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1344826,1640249226,2021-12-23T02:47:06-06:00,1328,Shopify,placed,4219713716416,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,38.68,0,38.68
1342608,1639420329,2021-12-13T12:32:09-06:00,1328,Shopify,placed,4204384256192,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1351115,1639098756,2021-12-09T19:12:36-06:00,1328,Shopify,placed,4197648629952,2118172704883,Shopify,1077700853875,16451284762739,Espresso,Looking Glass,1,18,0,18
1351114,1639098756,2021-12-09T19:12:36-06:00,1328,Shopify,placed,4197648629952,2118172704883,Shopify,4557007454323,31935442616435,Espresso,Looking Glass,1,17.75,0,17.75
1351113,1639098756,2021-12-09T19:12:36-06:00,1328,Shopify,placed,4197648629952,2118172704883,Shopify,6936900600000,40946315362496,Blends,Looking Glass Coffee Store,1,21,0,21
1344827,1637829391,2021-11-25T02:36:31-06:00,1328,Shopify,placed,4164924637376,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,38.68,0,38.68
1342609,1637118221,2021-11-16T21:03:41-06:00,1328,Shopify,placed,4150809526464,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1351117,1635790018,2021-11-01T13:06:58-05:00,1328,Shopify,placed,4124386787520,2118172704883,Shopify,4557007454323,31935442616435,Espresso,Looking Glass,1,17.75,0,17.75
1351116,1635790018,2021-11-01T13:06:58-05:00,1328,Shopify,placed,4124386787520,2118172704883,Shopify,1077700853875,16451284762739,Espresso,Looking Glass,1,18,0,18
1344829,1635407017,2021-10-28T02:43:37-05:00,1328,Shopify,placed,4116650164416,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,38.68,0,38.68
1342611,1635101808,2021-10-24T13:56:48-05:00,1328,Shopify,placed,4109207601344,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342612,1633158926,2021-10-02T02:15:26-05:00,1328,Shopify,placed,4067276325056,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1344830,1632988678,2021-09-30T02:57:58-05:00,1328,Shopify,placed,4062560485568,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,38.68,0,38.68
1342613,1630800744,2021-09-04T19:12:24-05:00,1328,Shopify,placed,4008123433152,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1344831,1630568035,2021-09-02T02:33:55-05:00,1328,Shopify,placed,4003199254720,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,38.68,0,38.68
1344832,1628205702,2021-08-05T18:21:42-05:00,1328,Shopify,placed,3953048453312,5428172685504,Shopify,1545689366643,29178360529011,NULL,Looking Glass Coffee Store,1,38.68,0,38.68
1342614,1626161458,2021-07-13T02:30:58-05:00,1328,Shopify,placed,3912806400192,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342615,1624951577,2021-06-29T02:26:17-05:00,1328,Shopify,placed,3889676124352,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342616,1622534221,2021-06-01T02:57:01-05:00,1328,Shopify,placed,3821331775680,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342617,1621323033,2021-05-18T02:30:33-05:00,1328,Shopify,placed,3797108228288,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342618,1620113419,2021-05-04T02:30:19-05:00,1328,Shopify,placed,3764555088064,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342619,1617694653,2021-04-06T02:37:33-05:00,1328,Shopify,placed,3708494872768,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342620,1616484378,2021-03-23T02:26:18-05:00,1328,Shopify,placed,3682679783616,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342621,1615278923,2021-03-09T02:35:23-06:00,1328,Shopify,placed,3657055305920,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342622,1613504459,2021-02-16T13:40:59-06:00,1328,Shopify,placed,3230312825024,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342623,1612119197,2021-01-31T12:53:17-06:00,1328,Shopify,placed,3197351690432,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342624,1608281773,2020-12-18T02:56:13-06:00,1328,Shopify,placed,3125321171136,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342625,1606467522,2020-11-27T02:58:42-06:00,1328,Shopify,placed,3080398274752,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342626,1605256689,2020-11-13T02:38:09-06:00,1328,Shopify,placed,3058006196416,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342627,1601622490,2020-10-02T02:08:10-05:00,1328,Shopify,placed,2503680950387,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342628,1599204092,2020-09-04T02:21:32-05:00,1328,Shopify,placed,2436084072563,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342629,1597996119,2020-08-21T02:48:39-05:00,1328,Shopify,placed,2394008158323,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342630,1596786654,2020-08-07T02:50:54-05:00,1328,Shopify,placed,2355933380723,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1342631,1594367608,2020-07-10T02:53:28-05:00,1328,Shopify,placed,2287491219571,3029473394803,Shopify,1545686843507,29178367443059,NULL,Looking Glass Coffee Store,1,45.5,0,45.5
1351120,1579637356,2020-01-21T14:09:16-06:00,1328,Shopify,placed,1963787780211,2118172704883,Shopify,1077700853875,16451284762739,Espresso,Looking Glass,2,18,0,36
1351119,1579637356,2020-01-21T14:09:16-06:00,1328,Shopify,placed,1963787780211,2118172704883,Shopify,1205001355379,16451432579187,Espresso,Looking Glass Coffee Store,2,20,0,40
1351118,1579637356,2020-01-21T14:09:16-06:00,1328,Shopify,placed,1963787780211,2118172704883,Shopify,1204712931443,16451763208307,Blends,Looking Glass,2,18,0,36
1351123,1569964199,2019-10-01T16:09:59-05:00,1328,Shopify,placed,1707692359795,2118172704883,Shopify,1077700853875,16451284762739,Espresso,Looking Glass,2,18,0,36
1351122,1569964199,2019-10-01T16:09:59-05:00,1328,Shopify,placed,1707692359795,2118172704883,Shopify,1205001355379,16451432579187,Espresso,Looking Glass Coffee Store,2,20,0,40
1351121,1569964199,2019-10-01T16:09:59-05:00,1328,Shopify,placed,1707692359795,2118172704883,Shopify,4159073550451,30238346281075,Honduras,Looking Glass,2,19,0,38
1351126,1563825996,2019-07-22T15:06:36-05:00,1328,Shopify,placed,1306742554739,2118172704883,Shopify,1077700853875,16451284762739,Espresso,Looking Glass,2,18,0,36
1351125,1563825996,2019-07-22T15:06:36-05:00,1328,Shopify,placed,1306742554739,2118172704883,Shopify,1205001355379,16451432579187,Espresso,Looking Glass Coffee Store,2,20,0,40
1351124,1563825996,2019-07-22T15:06:36-05:00,1328,Shopify,placed,1306742554739,2118172704883,Shopify,1204712931443,16451763208307,Blends,Looking Glass,2,18,0,36
